-0.3383039856,0.8388069916,1.4446000671
-0.3365040207,0.7785032654,1.3927636719
-0.3377790069999999,0.8719740295,1.5215899658
-0.3353697968,0.9133782196,1.2962564087
-0.3331595993,0.8835894775,1.2846003723
-0.333541832,0.9552701569,1.2534523773
-0.3335145949999999,0.4329167557,1.291824646
-0.3299531174,0.8934803009,1.2412639618
-0.3306150055,0.7367040253,1.4976300049
-0.3285559845,0.7501847076,1.4025778198
-0.3302759933,0.9291429901,1.4580900574
-0.3301110077,0.9194689941,1.5255900574
-0.3279213333,0.9170256805,1.1940926361
-0.3270460129,0.4962031937,1.2663726807
-0.3255238342,0.3612798691,1.3801148987
-0.3199357224,1.0102301025,1.3231736755
-0.3244440079,0.7895079803,1.5789100647
-0.3102450752,0.8334557343000001,1.1816821289
-0.320633316,0.5053766632,1.402870636
-0.3215050124999999,0.848184967,1.5871400452
-0.3096094894,0.6638595581,1.4900636291999998
-0.3199349976,0.969315033,1.4602799988
-0.3130965233,0.5762984848,1.2773934937
-0.3122900963,0.8853055573,1.1291136932
-0.3143882751,0.9974066162,1.396966095
-0.3050125313,0.6496621704000001,1.3450608826
-0.3078233719,0.7896464539,1.248375473
-0.3145163155,0.7812194061,1.2919813538
-0.316110611,0.4570033264,1.2161489105
-0.3155801201,1.0199744415,1.2369278717
-0.3108513069,0.5873308945,1.4189057922
-0.3075119591,0.2295483398,1.3665054321
-0.3057912636,0.8616873169,1.143299942
-0.3068022536999999,0.2341913414,1.2636765289
-0.3057845497,0.2130249596,1.3092979431
-0.3078940582,0.6468818665000001,1.3832246399
-0.3115243912,0.4165934372,1.4448600769000002
-0.3092593193,0.3352457809,1.43493927
-0.3078741074,0.9450811768,1.0542521667
-0.3024324989,1.0339624023,1.193181839
-0.3084059906,0.6473390198,1.4320100403
-0.2962012672,0.7083149718999999,1.3357191467000002
-0.3074679947,0.9163069916,1.5913600159
-0.3025590706,1.0465118408,1.2948442078
-0.303064003,0.7882350159000001,1.6302400208
-0.3019304848,0.9633231354,1.03003479
-0.2990886497,0.8313646698,1.1328702545
-0.3004862212999999,0.6161538696000001,1.4814646912
-0.2925736809,1.0373403931,1.4421832275
-0.2924816132,0.6840537261999999,1.3127114868
-0.2975390053,0.4773337936,1.1754204559
-0.2961198997,0.2809688759,1.182586441
-0.2958889389,0.6441776276000001,1.5404225159
-0.2841804695,1.019340744,0.9946214294
-0.2944164085,0.8680646515,1.0917256165
-0.2930975914,-0.284470253,1.3062945557
-0.2915922928,-0.2522512054,1.2895129395
-0.2925304031,-0.2403221512,1.2733126068
-0.2913506126,0.9630475616,0.931328125
-0.2865949821,-0.3248408508,1.2631776428
-0.288465004,1.0008000183,0.9284470367
-0.2860592651,-0.2122894478,1.3259671021
-0.2858749962,1.0664024353,1.3551422119
-0.2756575584,0.7653798676,1.1509619141
-0.2828842545,1.0525531006,1.0549536133
-0.2829054642,-0.257397995,1.3765408325
-0.2829529953,1.0303905487,0.9257071686
-0.2855660057,0.9797979736,1.5860600281
-0.2856855011,0.9365535736,0.913358078
-0.2841335869,1.0289630127,0.8675447083000001
-0.2773844337,0.672922287,1.2441414642
-0.2816247559,-0.2721774864,1.1671331787
-0.2838188171,1.0157791138,0.8309855652
-0.2687866402,0.0946912956,1.2335913086
-0.2709064674,0.0768578243,1.4076638793999998
-0.280714035,-0.145748415,1.1804824066
-0.2781489754,0.7042652130000001,1.2582559204
-0.2758567619,-0.3424847794,1.2226867676000002
-0.2832589912,1.0229799652,1.5289599609000002
-0.2740631104,0.7224648285,1.2232584381
-0.2788008308,-0.1866197777,1.1657966614
-0.2764577675,-0.2819515038,1.3965658569
-0.2750709534,0.2668099976,1.1403657532
-0.2777657127,-0.1539429188,1.3516567993000002
-0.2778800011,0.9780960083,0.8385109711
-0.2751589584,1.0461521912,0.9476045227
-0.2664749718,0.1003427029,1.4474473572
-0.2654785156,1.0801714325,0.7730763245
-0.2698465347,-0.132473917,1.1503987122
-0.2723544884,0.6182398605,1.5762979126
-0.272832737,0.4942362595,1.1353462982
-0.273973999,-0.2327750015,1.4249299622
-0.2710955238,1.0168717957,0.7913092041
-0.2726029968,0.828690033,1.6760600281000002
-0.2622132492,1.0618663025,0.7355438232
-0.2698182106,0.6431079102,1.6323460388000002
-0.2623729324,0.0196848202,1.3899784851
-0.2739410591,0.2072333908,1.4770582581
-0.2653398132,-0.3164957428,1.1565203094
-0.2687590408,0.9066573334,0.9161191559
-0.2550495911,-0.3887966156,1.2786577606
-0.2669857407,0.9419301605,0.8539428711
-0.2668700409,0.5779977417,1.5630844116
-0.258383522,-0.0689527988,1.2203426361
-0.264782753,1.0761914063,0.8779394531
-0.2681628608999999,1.0861349487,0.0122818875
-0.2545651436,-0.3865203094,1.232260437
-0.2543161011,1.0886454773,1.1301763916
-0.2514258575,-0.3661955643,1.1789574432
-0.2623882484,0.1858166122,1.140738678
-0.2476151085,1.082148819,1.0044007874
-0.2634420013,-0.2601140021999999,1.4442300415
-0.262365799,1.0892660522,0.0436468697
-0.2627619934,-0.103107996,1.3664799500000002
-0.2598807716,1.045807724,-0.0045183086
-0.259301796,0.4871173477,1.5491200256
-0.2568671416999999,-0.2003711128,1.0788321686
-0.2508641815,-0.3182159424,1.4177468872
-0.2561810112,0.0116944932999999,1.4250236511
-0.2527213669,0.1302180099,1.4954954529
-0.259577198,0.3672954940999999,1.5344758606
-0.255973053,1.0782991028,0.9153175354
-0.2444580459999999,0.2335089111,1.5305354309
-0.2579899979,-0.2077079964,1.4731900024000002
-0.2578490067,-0.1755109978,1.4644500732
-0.2578120041,0.9832900238,0.7905840302
-0.2524512672,-0.2907144356,1.4436987305
-0.2458561516,-0.3280535889,1.1297293091
-0.2510765266,1.0324628448,-0.0034500659
-0.2540277481,-0.0697853231,1.3671826172
-0.2467534447,1.0940865326,0.9417329407
-0.2506503868,1.0956695557,0.0814052676999999
-0.246439209,1.0928100586,0.6939432526
-0.2539595032,0.8097941589,1.0898638153
-0.24377985,1.1144452667,1.2432426453
-0.2498044395,-0.2436764145,1.0845944977000002
-0.2515838051,0.719068222,1.1752622223
-0.2531769943,0.9535829926,1.6714500427
-0.2496064186,-0.0668693542,1.4121884155000002
-0.2498259163,0.5128821564,1.1117835236
-0.2461444472999999,-0.0137998605,1.2173384094
-0.2497492026999999,0.5741434097,1.1362469482
-0.231407547,1.1471644592,0.0210176659
-0.2379700661,-0.2999778748,1.4601402283
-0.2302403831,1.0403646851,0.7095259093999999
-0.2443432998999999,-0.2375772095,1.4926521301
-0.2460301208,-0.1880672454999999,1.0449365234
-0.2389739609,1.1453496552,0.0870209026
-0.2263024902,1.1169649506,0.8985858917
-0.2458806992,0.9202909851,0.8626335907000001
